"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Tubb5","Tubb5",-0.207667099463212,9.55293282727124,-3.03747469582669,0.00444273121986699,0.019420548898228,-3.41244994383551
"Sap30l","Sap30l",-0.234753051345781,4.72585550489384,-2.87834388143459,0.00671495815326103,0.027205726748686,-3.4178251811215
"Numb","Numb",-0.443887699240988,4.00515752747606,-2.76360539095929,0.00898612095459389,0.0346578146525985,-3.41818307291486
"Tmem177","Tmem177",0.312869157847454,4.08748917777001,2.78912716288154,0.00842636531888576,0.0329077318875254,-3.41924843041934
"Cdc42ep3","Cdc42ep3",-0.234834597878558,6.26425756400457,-2.9676562731044,0.00533211943011679,0.0224695809086903,-3.42479329713551
"Erp44","Erp44",-0.191465624647606,5.75771024597823,-2.93410508270264,0.00581681196381371,0.0241198846701135,-3.42567173044663
"Rps27","Rps27",-0.193238097958359,8.62394811033296,-3.01513848163916,0.00471078764411427,0.0203432915905052,-3.42840915451029
"Atp6v0a2","Atp6v0a2",0.221633856762883,5.50898283247006,2.91132850777889,0.00616911997335384,0.0252983237558667,-3.42909611366309
"Lmf2","Lmf2",-0.264116699735766,4.45767756880155,-2.84741327434624,0.00726761593782734,0.0290655365540634,-3.43036320919352
"Atg4d","Atg4d",0.312719330778171,3.7750036539457,2.69447301086755,0.010680846476315,0.0399532741685366,-3.43429735806676
"Actr6","Actr6",0.368207647001545,3.80848679030465,2.72724829676504,0.00984346696786139,0.0373178738068215,-3.4372800401213
"Tmem70","Tmem70",0.224075674287874,6.56350227090736,2.94779686181738,0.00561421650960803,0.0234051329965921,-3.43792746206596
"C2cd3","C2cd3",0.530333140140431,2.34431986083938,2.5813700943953,0.0141034297524859,0.0496354998906318,-3.44128809360017
"Zxdb","Zxdb",-0.366854085814487,2.82870535388726,-2.65812987835841,0.0116862761194953,0.043018622670142,-3.44182517432201
"Actb","Actb",-0.243688121853559,11.3184464076272,-3.03732847594546,0.00444443821200337,0.019420548898228,-3.44448775126486
"Rilpl1","Rilpl1",-0.306316134863133,4.06957127879097,-2.8007603667911,0.00818215445173391,0.0321027795881466,-3.44481528040678
"Tsen34","Tsen34",0.222003643155572,4.9119841590073,2.85144994683147,0.00719314996505047,0.0288165647835876,-3.4462626867907
"Gnptab","Gnptab",0.201745392588809,5.53859613819079,2.92674379974683,0.00592855536698288,0.024490579908846,-3.45048312058697
"Atf7","Atf7",-0.21915833150383,5.21130326471207,-2.88538686333157,0.00659474142255733,0.0268015016546095,-3.45557954840875
"Lonp1","Lonp1",0.243232987623767,8.36552253161034,2.99784830452333,0.00492868615275561,0.0210074563692958,-3.4559878923817
"Qsox1","Qsox1",0.217531040388391,9.59746410915684,3.01416806061792,0.00472277268816848,0.0203801288130986,-3.45660929694728
"Enc1","Enc1",0.223369889160977,6.59460291217325,2.96670181998721,0.00534536634756126,0.0225070064841284,-3.45741006290605
"Dnaaf2","Dnaaf2",0.374096203894112,2.46096240585069,2.63266315732439,0.0124421983211384,0.045139488258618,-3.45811755896903
"Psme3","Psme3",0.196323916253001,5.95625805412353,2.93003585513709,0.00587833542704392,0.0243357259767346,-3.4605970475415
"Nln","Nln",-0.164253686307992,5.66649357932723,-2.92753504620536,0.00591644833832846,0.0244548486347136,-3.46185576053775
"Nrdc","Nrdc",-0.172092070021722,6.74617741361382,-2.96514118212509,0.00536709328064559,0.0225904268730134,-3.46262698566914
"Hps4","Hps4",0.289950371251952,3.96437803472788,2.76069850175676,0.00905202656191685,0.0348777953551584,-3.46319877916642
"Cflar","Cflar",0.203704799942572,6.17421936422297,2.94170740034148,0.00570348856747307,0.0237521207621063,-3.46409960412484
"Hspa9","Hspa9",0.187324973191295,9.88118155882892,3.01134502052358,0.00475780197111869,0.0205012957104669,-3.46824428446324
"Bcs1l","Bcs1l",0.285959296523989,4.88627755626636,2.80570647648711,0.00808033616558918,0.0317666798006069,-3.47014963991324
"Atp5f1e","Atp5f1e",0.251114060084371,9.29287947652933,3.0010960198015,0.00488704553409479,0.0208676667431235,-3.47063174201018
"Nectin3","Nectin3",-0.374839501397508,2.15860431607218,-2.62970610658014,0.0125328375472471,0.0453426609575044,-3.47107759974444
"Fbxo33","Fbxo33",0.320975935825017,3.95420316655178,2.72745461995638,0.00983839415142805,0.0373106313720823,-3.4721154817641
"Arl6ip4","Arl6ip4",0.202516822203261,6.27048584327464,2.94025875724966,0.00572492137757265,0.0238161628227948,-3.47494586506483
"Itprip","Itprip",-0.46478139037795,1.75942319186901,-2.61457467449011,0.0130062530652027,0.0465840235771892,-3.4773113268366
"Il4ra","Il4ra",-0.261322126424824,3.6936945372274,-2.8544587941836,0.00713810951781973,0.0286739584920794,-3.48445791162528
"Tmem242","Tmem242",0.159655107151542,7.28334041189828,2.95392328240355,0.00552572943116496,0.0231315701827796,-3.48505159485133
"Stmp1","Stmp1",0.150865050265192,8.75812066350633,2.98662553231282,0.00507516759323274,0.0215306822240057,-3.48517266551027
"Dock4","Dock4",-0.405427798001608,2.1909299507109,-2.59756449114457,0.0135580971920328,0.0481622077335524,-3.48902215713509
"Tdrd3","Tdrd3",-0.310794559803303,4.09035214352728,-2.75536686976391,0.00917407675086866,0.0352559470706021,-3.49348869477082
"Wrn","Wrn",-0.264549935492497,4.80989134698974,-2.85401646233613,0.00714617626008564,0.0286889263525176,-3.4940531467966
"Ap5z1","Ap5z1",-0.32389139215914,3.48083990502856,-2.72288456893802,0.00995132735952018,0.0376421161229943,-3.49949777474388
"Gtf2h4","Gtf2h4",0.270308305470965,4.04625608978531,2.75720861634525,0.00913174399873391,0.0351161394058223,-3.49990041195407
"Acvrl1","Acvrl1",-0.321468756774755,2.9665380722425,-2.73669148988758,0.00961376113458598,0.0365645241347019,-3.50343651021282
"Pus1","Pus1",0.270238842761695,5.14875921418886,2.86609999492567,0.00692884822826173,0.0279593271653925,-3.50835353725672
"Nek9","Nek9",-0.15472224018523,6.06112370395994,-2.91347646659542,0.00613505904215123,0.0252024465805363,-3.50949140677012
"Wsb1","Wsb1",-0.390766016867723,3.20572786752498,-2.74422493409363,0.00943409195203408,0.036043852606897,-3.51123061380779
"Mrps16","Mrps16",0.204384229924548,6.82114679093,2.92744448052303,0.00591783292525065,0.0244548486347136,-3.513956080274
"Arhgef9","Arhgef9",0.484455315943014,3.47091301904703,2.61762932013615,0.0129093746096155,0.0463073279550757,-3.51530154772099
"Mmp24os1","Mmp24os1",0.180628049620618,5.62651348404657,2.88965519267434,0.00652286981432499,0.0265459876058662,-3.51589910092646
"Smarcc2","Smarcc2",0.335369714795967,6.42580868254868,2.91173849051302,0.0061626050629926,0.0252961461254324,-3.5181075611792
"Ppm1m","Ppm1m",0.270561324841597,4.81256207341363,2.78561722746797,0.00850137154615064,0.0331129684719331,-3.51849868007132
"Prdm9","Prdm9",-0.461822114777518,2.75204124575379,-2.58329125809396,0.0140376974763749,0.0495149831892396,-3.52715848254736
