"GeneID","gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Acss2","Acss2",1.47887889146453,6.34860916913556,16.2053928623812,5.03706517650413e-18,8.03071553410753e-16,31.0417656895097
"Dipk2a","Dipk2a",1.23705937107626,5.91171997127209,16.1645173560843,5.45414222057845e-18,8.46683814715586e-16,30.9616248344058
"Slc25a51","Slc25a51",1.10008272532604,7.60957930872282,16.1849609277886,5.24129646709513e-18,8.24490876250512e-16,30.9259418234337
"Decr1","Decr1",1.02593945264987,8.01050216192471,16.141124478077,5.70858933109054e-18,8.7467450556112e-16,30.8441095365116
"Gpat3","Gpat3",1.97051540470626,6.42558927871589,15.8456681871019,1.01986657631237e-17,1.54261357273504e-15,30.3314064759399
"Hycc2","Hycc2",1.39069625829205,6.4221490610527,15.8094800819567,1.09560958657874e-17,1.63620277246278e-15,30.2553691398096
"Reep6","Reep6",2.01811896858899,6.33096576064754,15.8027995685059,1.11021029058829e-17,1.63728262604508e-15,30.2510144234991
"Cluh","Cluh",0.972883416118124,8.37822636464473,15.7395705959966,1.25867349458668e-17,1.8333123319918e-15,30.0394767103583
"Grhpr","Grhpr",1.03687757305439,6.41331700664055,15.6059366855409,1.64308980998969e-17,2.33556308171787e-15,29.8432680119862
"Pdpn","Pdpn",-1.22384106995658,5.63357988198215,-15.6240543932183,1.58461887758321e-17,2.279918721674e-15,29.8065466631621
"Paqr4","Paqr4",1.32238704204272,7.26187697937837,15.5835892413482,1.71826655148862e-17,2.41334628267413e-15,29.7834662996865
"Pdhb","Pdhb",0.992309965145253,7.83479311534566,15.5587653711527,1.80591531126804e-17,2.50661045204004e-15,29.6998774074227
"Aifm2","Aifm2",1.08066034613855,6.53818597435182,15.51146711797,1.98581045783719e-17,2.66233997517763e-15,29.6387744237923
"Cmbl","Cmbl",2.54040533512402,5.44650194839097,15.5224483678568,1.94247122925605e-17,2.63416960491528e-15,29.6354901973362
"Chp1","Chp1",0.95984757155426,8.8845133546204,15.5354329769096,1.89247280718026e-17,2.59620862547822e-15,29.6159165308743
"Taldo1","Taldo1",1.20448832759969,8.6420549808342,15.4644749329024,2.18275400249094e-17,2.89349794622338e-15,29.4801372150615
"Aco1","Aco1",0.973255466756489,7.12891274404703,15.3291447617507,2.86942427417449e-17,3.7614963985234e-15,29.2412429616652
"Gpt","Gpt",1.22079382140448,6.53512400629332,15.2673143745202,3.25333188743091e-17,4.08327761786275e-15,29.1712620333648
"Ly75","Ly75",-1.20751793821181,4.30904334203622,-15.2719834909837,3.22258621968424e-17,4.08327761786275e-15,29.1640226102215
"Agpat3","Agpat3",0.923042916534523,7.5595806372604,15.2855910360804,3.1346678142664e-17,4.0640451508478e-15,29.1422191456006
"Chpt1","Chpt1",1.25339834792322,7.57623416190691,15.2680020002481,3.24878514851197e-17,4.08327761786275e-15,29.0981203928797
"Lgals12","Lgals12",1.13606965192283,7.47839919591617,15.2426533508149,3.4207776999577e-17,4.24824582148431e-15,29.0605360893561
"Etfb","Etfb",1.08328554659188,8.58648809972904,15.2206180374614,3.57785521572881e-17,4.38655882723895e-15,28.9824088799325
"Acsl1","Acsl1",1.25213381699396,11.2133099657402,15.1778411074163,3.90421436107491e-17,4.70019602366957e-15,28.8464627702465
"Msra","Msra",1.28454680110417,5.49668747936225,14.963024271742,6.06898573554852e-17,7.23251451595974e-15,28.5754261016559
"H1f2","H1f2",1.02554892969458,7.40191308231503,14.8806396048946,7.1965847018769e-17,8.49053063127437e-15,28.3039956885773
"Slc2a4","Slc2a4",1.6163625823232,6.67538138453644,14.8270110520427,8.04386637426636e-17,9.21374130908685e-15,28.2635041607351
"Slc25a34","Slc25a34",2.80551145676238,5.4758744261549,14.8525595521313,7.6281753164862e-17,8.91061508751526e-15,28.2496474550544
"Cdo1","Cdo1",1.19839811013323,8.41306677182281,14.8441259354078,7.7629073125038e-17,8.97909612479606e-15,28.1920725658927
"Ctcflos","Ctcflos",2.43511071332506,4.31471317795959,14.8167197869,8.21779919519277e-17,9.32246104854657e-15,28.0964711910444
"Adamts5","Adamts5",-1.24727389364382,6.55447589724838,-14.6924090098995,1.06500756268444e-16,1.18611591088698e-14,27.9038436939226
"Hadha","Hadha",0.830777298762087,8.64913583009447,14.6921097292819,1.06567457665723e-16,1.18611591088698e-14,27.8716370001517
"Krt79","Krt79",3.46809766599549,3.17227413461773,15.2167051063268,3.60651132600592e-17,4.38655882723895e-15,27.8542471888809
"Gadd45g","Gadd45g",1.48649949263796,6.1470070006376,14.5116336041165,1.55715564996494e-16,1.70495408062406e-14,27.6314436027416
"Mcrip2","Mcrip2",1.40791852412849,6.12079700760452,14.5074022311675,1.57112728232025e-16,1.70495408062406e-14,27.6268313523394
"Sh2b2","Sh2b2",1.00961687657363,7.05022132391538,14.5061813921545,1.57518219010021e-16,1.70495408062406e-14,27.5319416410545
"Ppp2r5a","Ppp2r5a",1.16829276247101,7.45122718297522,14.4762611504262,1.67797975834172e-16,1.7997095626287e-14,27.4678615309929
"Htra3","Htra3",1.30887131416441,6.34720241934657,14.4053866936039,1.94978446417469e-16,2.07207725056927e-14,27.3515688975195
"Acaa1a","Acaa1a",0.999574957365678,6.82005336465598,14.4012322215511,1.96705078880962e-16,2.07207725056927e-14,27.2921117167838
"Entpd5","Entpd5",1.19293134250018,5.45423425996135,14.3386435712941,2.24696429540666e-16,2.32541094361472e-14,27.2676352808658
"Cs","Cs",1.05292973657408,8.79065207312224,14.392772609855,2.00269500932674e-16,2.09095537345459e-14,27.2294575651798
"Gramd1b","Gramd1b",1.28312374384481,6.7295332421173,14.305699960104,2.41035714830417e-16,2.44463928388824e-14,27.1348281881868
"Flt1","Flt1",-1.33165801711815,3.61739344083718,-14.2795969544037,2.54842597415121e-16,2.5265823229442e-14,27.1059809510402
"Bnip3","Bnip3",1.22400921138958,9.62014408209259,14.3342862628635,2.26790810118923e-16,2.32667650242004e-14,27.0891864715872
"Phlda3","Phlda3",0.920388639167442,7.63944907954566,14.3029890279074,2.42433290570371e-16,2.44463928388824e-14,27.070211135341
"Alas1","Alas1",1.01218522478224,7.39085144709452,14.2827971674146,2.53107243852915e-16,2.5265823229442e-14,27.0423314427089
"Cdkn2c","Cdkn2c",1.65711162723523,6.73727258064236,14.20405919851,2.99538898752654e-16,2.94496660623651e-14,26.9758452684819
"Mcam","Mcam",1.35569957531264,6.93283457392778,14.1198465829911,3.58927428541343e-16,3.49969074539732e-14,26.728221634712
"Larp1b","Larp1b",1.02432475672851,6.49160140030683,14.0215064543586,4.43769832678725e-16,4.25658250889724e-14,26.526152184215
"Ppp1r3d","Ppp1r3d",1.61065262701891,4.78947511236293,13.9566465078313,5.10722076147832e-16,4.85927343096139e-14,26.4585651449956
"Abcd2","Abcd2",1.33354753854216,6.31628316312014,13.863725329704,6.25116699952518e-16,5.90010146083185e-14,26.2323396480306
"Plin4","Plin4",1.0358415763689,9.34269388660727,13.8429947382383,6.54033313611404e-16,6.12403574125979e-14,26.0200775620048
"Klf15","Klf15",1.63637320040171,4.84789099134993,13.6362643665244,1.02936027803629e-15,9.41425779866057e-14,25.7632916863155
"Gm35853","Gm35853",2.94834798808978,3.36372529309016,14.0422761159957,4.24284773102818e-16,4.10304242054676e-14,25.7140333976379
"Lrrc39","Lrrc39",1.92711236799968,4.84954340918385,13.6520604324807,9.94133696722327e-16,9.16311668275782e-14,25.7112390963849
"Dhrs3","Dhrs3",2.2550284764718,4.94398923297566,13.6258737233722,1.05322612795381e-15,9.48546706686947e-14,25.6626267769786
"Slc25a10","Slc25a10",1.13067928412708,7.45707563067331,13.6260027823398,1.05292625252271e-15,9.48546706686947e-14,25.6208330676565
"Acbd4","Acbd4",1.47334624165673,6.62110213816808,13.5945283131357,1.12870936238465e-15,1.0088267467738e-13,25.6151568320132
"Lpcat3","Lpcat3",0.806860795260026,8.37025014081756,13.5621623466973,1.21247090635081e-15,1.0755437408366e-13,25.4259786597158
"Wfdc17","Wfdc17",-2.15043667839809,2.27913513784189,-13.3661075456122,1.87535668143413e-15,1.6268719211441e-13,25.1765546399117
"Hadhb","Hadhb",1.14073874392397,6.20439890130918,13.3897728028509,1.77877281104029e-15,1.55451567590024e-13,25.1759215751126
"B3galt2","B3galt2",3.89854180786215,4.8386384660064,13.7621142130827,7.80578715385544e-16,7.25139187725878e-14,25.1099889647233
"1600014C10Rik","1600014C10Rik",0.836131624650714,7.04482930279813,13.3922002561165,1.76915783141021e-15,1.55451567590024e-13,25.0810579404919
"Car5b","Car5b",1.05353550753062,7.51856671598249,13.3471307220946,1.95667098434797e-15,1.67281190386503e-13,25.0014416465213
"Ahnak2","Ahnak2",-1.32103764406416,6.06801325327932,-13.349725174935,1.94534453231064e-15,1.67281190386503e-13,24.9978351670287
"Cited2","Cited2",-0.823830531611729,6.10968788533806,-13.2985413988732,2.18171494979304e-15,1.84046310056723e-13,24.880138124215
"3930402G23Rik","3930402G23Rik",1.76319929125539,4.076582809578,13.2354181297377,2.51417177654016e-15,2.10370202976035e-13,24.778798246987
"Scd1","Scd1",1.11833416323087,12.4443323190553,13.2980807959644,2.18397045329219e-15,1.84046310056723e-13,24.7554257879587
"Gnpat","Gnpat",1.0103447123236,7.09718635482345,13.1836861757303,2.82503261788705e-15,2.31456491846051e-13,24.6409369217172
"Ndufab1","Ndufab1",0.923619117463577,7.30914979633694,13.1858091597113,2.81153274137493e-15,2.31456491846051e-13,24.6230880199204
"Ptx3","Ptx3",-1.41701876874874,5.94645700065536,-13.2155219663775,2.62936562369032e-15,2.18459546678158e-13,24.6182828045379
"Cat","Cat",0.893037289028252,7.68839350377314,13.1703314444967,2.91148780095287e-15,2.36894710866496e-13,24.5803044548025
"Pxmp4","Pxmp4",1.0415975068872,7.44914915002491,13.096724652849,3.43898865221233e-15,2.77898548758911e-13,24.4159926651573
"Tmem182","Tmem182",2.02603058105423,4.80915736566825,13.0122727007855,4.16615928412256e-15,3.27152234472677e-13,24.3491786156398
"Pak3","Pak3",-0.960994298187383,5.09446109332893,-13.0065322486632,4.22096145083432e-15,3.27624363137785e-13,24.3076445581473
"Aldh9a1","Aldh9a1",0.898090603811635,7.10589239103458,13.0423853440389,3.89037117064034e-15,3.101256694001e-13,24.3015999102571
"Aldh3b2","Aldh3b2",2.82189807979857,4.72389622381355,12.9970430152228,4.31317339065022e-15,3.30433893914878e-13,24.2673602032113
"Ehd1","Ehd1",0.713299614226282,8.40275310121701,13.0579407766537,3.7552898946124e-15,3.01393946779844e-13,24.2534418585115
"Cpt2","Cpt2",0.839330817539985,6.30712555969832,12.9855018469863,4.42810670464963e-15,3.37050341299718e-13,24.228939544611
"Csad","Csad",0.785129496698166,8.15605585895908,13.0100649539869,4.18714929694645e-15,3.27152234472677e-13,24.1711972460519
"Atp5mc3","Atp5mc3",0.766632492064932,11.7143980959838,13.0390315616774,3.92014019190351e-15,3.10401436134749e-13,24.1691243050568
"Derl1","Derl1",0.765225697478142,8.25037750325205,13.0019492624956,4.26524242882233e-15,3.28897582844744e-13,24.1531304445676
"Nabp1","Nabp1",0.785639505344526,7.63466076169658,12.928103253832,5.04800460785574e-15,3.81771527971039e-13,24.0152473541621
"Gdpd1","Gdpd1",-0.993855446473078,3.86639164950012,-12.866357850352,5.81455994984477e-15,4.34178343596637e-13,24.000991114537
"Dolk","Dolk",1.31214177264529,5.83781818876067,12.8534441098529,5.9893849664234e-15,4.44419898326184e-13,23.981885299587
"Mgst1","Mgst1",0.819265877439422,10.242627505693,12.9119349196636,5.23815309636286e-15,3.93628854973816e-13,23.893278583018
"Trp53inp2","Trp53inp2",0.840711882038128,7.65375699449415,12.7931729475276,6.87923217940253e-15,5.07257382828694e-13,23.6735736378251
